step,actor/distillation/loss,actor/distillation/abs_loss,actor/grad_norm,actor/lr,perf/mfu/actor,timing_s/gen,timing_s/update_actor,timing_s/update_weights,timing_s/step,perf/total_num_tokens,perf/throughput,response_length/mean,response_length/max,response_length/clip_ratio,training/num_turns/mean,training/off_policy/trajectory_staleness/mean,training/off_policy/trajectory_staleness/max
247,0.05889596522320062,0.06745614730087775,0.3466079831123352,1e-06,0.15224812968963497,178.27499565598555,75.07120724697597,5.724135962082073,259.1571881950367,859576,414.6016583539155,24585.71875,30581,0.03125,27.4375,0.25,1
248,0.06367196171777323,0.06832440706590812,0.3222566545009613,1e-06,0.14967822795769847,188.30152436019853,75.27714207093231,7.481885724002495,271.15423560584895,849638,391.6765296426338,24276.34375,30611,0.03125,30.15625,0.15625,1
249,0.06203343975357711,0.06752906772973281,0.3433338701725006,1e-06,0.15252222628382017,424.55620006402023,75.52882597013377,5.173841038020328,505.3428357860539,867759,214.6461121414269,24831.15625,30603,0.03125,30.5625,0.21875,1
250,0.06468996196053922,0.06869213742070965,0.3608243465423584,1e-06,0.1497279259186187,188.28626335412264,75.55622899904847,7.219780694926158,271.1574870410841,852714,393.08982821429623,24378.1875,30583,0.03125,30.3125,0.21875,1
251,0.06607998022809625,0.0699949315438668,0.3406365215778351,1e-06,0.1492427277301366,200.32733546802774,77.16438822890632,5.459874425083399,283.04458651388995,866668,382.74358585792527,24799.875,30574,0.03125,28.3125,0.15625,1
252,0.06661672634072602,0.07222836318292788,0.3801901638507843,1e-06,0.15193442007805594,426.5654341119807,74.00982279912569,4.497724730055779,505.1566248270683,846924,209.56965581960097,24195.46875,30571,0.03125,30.875,0.3125,1
253,0.059259172121528536,0.06640900814284881,0.3084750473499298,1e-06,0.149102936166953,144.23634638194926,78.04771387204528,5.433741775108501,227.80731724505313,875659,480.48226160468903,25082.71875,30594,0.03125,32.09375,0.21875,1
254,0.056471415286068805,0.0643169188988395,0.27998286485671997,1e-06,0.15020286853873555,244.3441653731279,84.52622878900729,7.635521700140089,336.59288435499184,951032,353.18334262415004,27453.625,30572,0.03125,30.53125,0.125,1
255,0.06238798936828971,0.06985074803233146,0.31662631034851074,1e-06,0.14679068423622504,596.7503828909248,83.94950830982998,9.271112743066624,690.0563938540872,923861,167.35244543566807,26581.5625,30572,0.03125,30.15625,0,0
256,0.06399550277274102,0.0697764021034042,0.3410877287387848,1e-06,0.15043942250891124,182.35169202601537,77.89182823104784,3.79540205700323,338.9178714151494,882076,325.32807886350804,25265.8125,30608,0.03125,31.90625,0.1875,1
