step,actor/distillation/loss,actor/distillation/abs_loss,actor/grad_norm,actor/lr,perf/mfu/actor,timing_s/gen,timing_s/update_actor,timing_s/update_weights,timing_s/step,perf/total_num_tokens,perf/throughput,response_length/mean,response_length/max,response_length/clip_ratio,training/num_turns/mean,training/off_policy/trajectory_staleness/mean,training/off_policy/trajectory_staleness/max
237,0.0642982428544201,0.06967939887768947,0.34310609102249146,1e-06,0.14976161417261705,236.33125701826066,71.72430848702788,6.647729045711458,314.7824267661199,809782,321.56417065558577,23034.9375,30605,0.03125,28.03125,0.34375,1
238,0.06422067788662389,0.06838171786318223,0.3265642821788788,1e-06,0.15090784468545895,216.31126193050295,78.27435078565031,4.732586762867868,299.40354721061885,888142,370.7963751074175,25487.1875,30593,0.03125,31.28125,0.125,1
239,0.061032129800878465,0.06576613057404757,0.33747199177742004,1e-06,0.1517953627752258,202.29182623326778,77.24082568194717,6.487034237012267,286.1024528229609,882758,385.6826423934258,25295.75,30573,0.03125,30.3125,0.1875,1
240,0.05425346834817901,0.06099230170782123,0.30152279138565063,1e-06,0.15295800747291244,130.44939791876823,76.5750495987013,4.7628922536969185,211.90729697048664,880349,519.3007818665457,25193.875,30558,0.03125,29.4375,0.25,1
241,0.050926351628731936,0.0610607878305018,0.2693442702293396,1e-06,0.14961899219990948,148.23241040110588,78.29508514329791,9.270897164009511,235.8870052602142,880566,466.6248989789733,25205.5625,30596,0.03125,26.375,0.125,1
242,0.06462278979597613,0.06947891853217568,0.3477396070957184,1e-06,0.15331204152486683,184.27999223209918,73.02886066306382,4.70141018088907,262.0975605919957,843612,402.33682359278095,24100.84375,30556,0.03125,30.03125,0.25,1
243,0.06587715036584996,0.07153266887845737,0.3852923512458801,1e-06,0.14814438531906435,132.2176319360733,71.26234202738851,3.094659674912691,206.64469774160534,799585,483.67137454926666,22690.0625,30561,0.0625,29.125,0.25,1
244,0.0627219172893092,0.070165249319481,0.3396868407726288,1e-06,0.14871307946220477,164.26417631376535,72.1872535860166,7.515212155878544,244.05241963732988,810825,415.29244065932295,23035.34375,30578,0.03125,31.78125,0.28125,1
245,0.06544618308544159,0.07215017179648081,0.348511278629303,1e-06,0.1530682063595174,140.23073544632643,80.0837561711669,3.6114790700376034,224.0174630181864,919811,513.2473756774305,26487.78125,30623,0.03125,33.125,0.09375,1
246,0.06518223253078759,0.0744937509963555,0.3540891408920288,1e-06,0.15163980357338147,334.4345240788534,74.7151429085061,5.667626686394215,414.9040710981935,852233,256.7560369268785,24354.375,30573,0.03125,29.71875,0.34375,1
247,0.0625175314489752,0.06725263309975466,0.3363102972507477,1e-06,0.1503745671200124,224.318400320597,78.22547750826925,10.551618504337966,313.17920133750886,884099,352.87265095520297,25352.0625,30593,0.03125,30.375,0.1875,1
248,0.06289576226845384,0.07001837727924189,0.3297066390514374,1e-06,0.1524315550966784,674.7809504382312,76.56090385094285,3.334966759197414,754.761684413068,877984,145.40748724591697,25162.15625,30566,0.03125,29.65625,0.1875,1
249,0.06628543231636286,0.07330454513430595,0.32684022188186646,1e-06,0.15054810478084402,182.27340795379132,79.72892937157303,8.648087188601494,270.7335955807939,900847,415.92870939578495,25865.15625,30603,0.03125,30.46875,0.25,1
250,0.05955360145890154,0.06430965587496758,0.307344526052475,1e-06,0.1516450937114898,136.22475504595786,81.80206893570721,4.053764911368489,222.1732338424772,929638,523.0366772371428,26782.0625,30583,0.03125,33.1875,0.15625,1
251,0.058683587587438524,0.066281808167696,0.34206753969192505,1e-06,0.15267997101061487,122.23635852243751,80.49348068796098,6.34107998944819,209.16627791989595,921448,550.6671589007798,26511.75,30574,0.03125,28.53125,0.21875,1
252,0.06714750721585006,0.07131631898560695,0.3518267869949341,1e-06,0.1504082169965469,120.20596712920815,72.84233910031617,7.982224203646183,201.12062050029635,826871,513.9148573770818,23568.8125,30574,0.03125,31.40625,0.25,1
253,0.058993424638174474,0.06559997080610348,0.37103471159935,1e-06,0.15364250004615732,458.5626475857571,68.96624264586717,6.616543564945459,534.2337156897411,800186,187.2275130948287,22724.1875,30594,0.03125,31,0.21875,1
254,0.060376182897016406,0.06769995621095101,0.2971803545951843,1e-06,0.15017890265866135,168.24873535893857,79.1115800915286,6.902378503233194,254.3414001269266,891623,438.2018615309207,25597.09375,30572,0.03125,26.90625,0.1875,1
255,0.05932154360925779,0.07069346430944279,0.30362388491630554,1e-06,0.15090468696710402,168.2571912491694,85.61135198455304,4.756420498713851,258.7097311904654,966462,466.962527633179,27912.84375,30572,0.03125,27.84375,0.25,1
256,0.05611789980321191,0.06054654408944771,0.2686387598514557,1e-06,0.15065744587581148,132.16809962689877,84.41036509908736,8.002502402290702,281.4438351839781,952597,423.0848578444138,27469.59375,30593,0.03125,25.46875,0.09375,1
